ProductID,ProductName,CityCodeID,CityCode,CityName,DataTypeID,UnitID,Unit,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040
2668,Motorcycles and Mopeds in Use,947,CO01,Bogota,103,72,'000,,,,,,,,,,,278.43,349.888,435.284,526.437,592.723,653.363,736.063,833.841,922.688,1011.745,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,957,CR01,Zagreb,103,72,'000,,,,,,,,,,,23.931,27.076,31.004,35.287,35.602,34.246,33.806,25.955,25.315,26.268,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,960,CS01,Prague,103,72,'000,,,,,,,,,,,167.595,174.775,184.601,193.367,197.433,202.642,207.496,215.541,217.723,222.138,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,965,DE01,Berlin,103,72,'000,,,,,,,,,,,157.303,161.847,149.322,153.87,160.289,163.957,164.572,172.492,176.305,180.994,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,966,DE02,Hamburg,103,72,'000,,,,,,,,,,,120.396,122.918,111.209,114.663,118.544,120.408,121.318,124.764,126.129,128.335,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,967,DE03,Munich,103,72,'000,,,,,,,,,,,143.679,146.494,130.713,135.102,139.822,142.951,144.089,142.873,147.149,149.486,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,969,DE05,Frankfurt am Main,103,72,'000,,,,,,,,,,,115.675,118.341,120.076,108.021,110.583,113.681,115.295,119.906,121.694,124.139,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,990,DK01,Copenhagen,103,72,'000,,,,,,,,,,,35.044,36.965,39.4,40.738,40.762,40.514,40.396,40.082,40.263,41.725,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,995,DR01,Santo Domingo,103,72,'000,,,,,,,,,,,270,309,361,402,430,481,512.366,527.39,534.419,589.11,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1002,EC01,Guayaquil,103,72,'000,,,,,,,,,,,12.017,17.133,25.336,26.609,27.357,42.597,55.145,66.123,73.178,81.737,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1003,EC02,Quito,103,72,'000,,,,,,,,,,,11.179,13.283,12.6,10.943,8.462,13.451,27.547,25.664,31.209,35.96161129,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1011,EG01,Cairo,103,72,'000,,,,,,,,,,,161.396,180.05,221.087,277.585,325.169,383.233,424.731,466,502,546,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1019,ES01,Madrid,103,72,'000,,,,,,,,,,,190.64,213.055,240.708,258.663,267.86,278.599,288.447,294.533,279.322,285.039,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1020,ES02,Barcelona,103,72,'000,,,,,,,,,,,474.325,501.585,448.026,475.557,492.163,508,523.361,531.934,516.953,534.776,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1034,ET01,Tallinn,103,72,'000,,,,,,,,,,,3.112,4.021,4.986,5.168,5.356,6.486,8.309,12.043,13.448,16.211,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1036,FI01,Helsinki,103,72,'000,,,,,,,,,,,76.487,86.224,95.113,102.844,108.004,111.862,114.347,115.556,113.67,117.509,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1044,FR01,Paris,103,72,'000,,,,,,,,,,,618,610,612,609,554,542,514,404.388,347.434,300.284,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1045,FR02,Marseille,103,72,'000,,,,,,,,,,,99,101,102,108,93,94,88.21,74.003,67.035,61.269,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1046,FR03,Lyon,103,72,'000,,,,,,,,,,,107,108,108,115,97,97,90.828,70.181,60.427,52.204,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1069,GB01,Glasgow,103,72,'000,,,,,,,,,,,11,12,12,13,13,12,12,12,12,11.233,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1070,GB02,Leeds,103,72,'000,,,,,,,,,,,34.659,34.388,35.423,35.513,35.363,33.773,33.817,33.382,33.104,33.012,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1071,GB03,London,103,72,'000,,,,,,,,,,,275.305,276.086,282.724,289.792,289.808,283.907,286.526,284.743,284.157,283.493,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1072,GB04,Birmingham,103,72,'000,,,,,,,,,,,50,49,51,52,51,49,50,49,49,48.989,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1073,GB05,Manchester,103,72,'000,,,,,,,,,,,33.58,33.544,34.968,36.051,35.624,34.654,34.964,34.692,34.799,34.671,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1087,GG01,Tbilisi,103,72,'000,,,,,,,,,,,2,2,2,2,2,2,2,2,1.991,1.983,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1091,GR01,Athens,103,72,'000,,,,,,,,,,,519.569,551.655,587.526,622.421,647.901,669.614,681.7745025,690.7405813,695.5068207,703.3162747,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1095,GT01,Guatemala City,103,72,'000,,,,,,,,,,,97,146,194,234,261,291,323,372,401,428.05,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1099,HU01,Budapest,103,72,'000,,,,,,,,,,,35.792,38.541,41.528,44.072,44.335,44.177,45.154,45.998,47.324,48.484,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1108,ID01,Jakarta,103,72,'000,,,,,,,,,,,5732.785,5968.444,6528.427,6868.737,7198.731,8249.202,9400.74,10595.919,12008.564,13275.806,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1124,IE01,Dublin,103,72,'000,,,,,,,,,,,17.389,17.744,18.761,19.537,18.984,17.612,16.741,16.069,16.353,15.635,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1128,IN20,Mumbai,103,72,'000,,,,,,,,,,,920.699,1014.94,1126.214,1220.805,1293.163,1374.854,1484.774,1619.113,1777.205,1936.383,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1129,IN21,Delhi,103,72,'000,,,,,,,,,,,3136.18,3374.027,3653.496,3881.891,4141.711,4430.584,4732.343,5049.345,5389.537,5720.978,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1130,IN22,Bangalore ,103,72,'000,,,,,,,,,,,2678.138,2940.563,2481.186,2694.821,2991.451,3486.045,3683.365,3931.312,4277.269,4483.136,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1131,IN23,Kolkata,103,72,'000,,,,,,,,,,,1658.373,1733.408,1816.429,685.376,738.979,710.93,787.781,876.537,908.884,980.884,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1163,IR01,Tehran,103,72,'000,,,,,,,,,,,2733,1944.44,2782.99,2262.58,1551.36,1643.93,1047.59,715.93,589.61,274,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1171,IS01,Jerusalem,103,72,'000,,,,,,,,,,,5.666,6.229,6.868,7.511,8.2,8.732,9.474,10.146,10.482,11,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1172,IS02,Tel Aviv,103,72,'000,,,,,,,,,,,58.825,62.395,68.816,74.224,78.106,80.618,83.141,83.334,84.155,87,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1177,IT01,Rome,103,72,'000,,,,,,,,,,,406.098,460.092,488.08,507.108,520.879,530.84,536.68,543.544,531.814,522.169,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1178,IT02,Milan,103,72,'000,,,,,,,,,,,377.121,397.162,414.756,429.663,445.05,460.841,471.668,477.786,480.62,487.409,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1194,JO01,Amman,103,72,'000,,,,,,,,,,,0.647,1.699,2.39,3.349,3.781,4.278,4.426,4.765,5.009,5.219,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1204,JP01,Tokyo,103,72,'000,,,,,,,,,,,1171,1163,1179,1186,1182,1173,1166,1163,1165,1157.312,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1205,JP02,Osaka,103,72,'000,,,,,,,,,,,499,498,504,508,510,507,499,505,509,504.272,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1206,JP03,Nagoya,103,72,'000,,,,,,,,,,,213,213,219,224,226,227,229,232,238,237.47,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1214,KK01,Almaty,103,72,'000,,,,,,,,,,,9.118,8.503,8.537,7.977,6.779,8.444,7.007,7.482748396,7.397855152,7.732,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1224,KR01,Seoul,103,72,'000,,,,,,,,,,,382.121,389.683,401.667,408.082,410.209,410.615,410.09,444.693,450.794,448.84,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1235,KW01,Kuwait City,103,72,'000,,,,,,,,,,,3.487,3.956,4.89,5.309,6.262,7.083,8.125028982,9.102983641,9.962,10.856,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1236,KY01,Nairobi,103,72,'000,,,,,,,,,,,4.671,5.147,6.42,10.592,20.562,30.217,41.799,49.588,53,57,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1242,LA01,Riga,103,72,'000,,,,,,,,,,,15.725,18.246,22.419,25.914,26.323,20.414,19.564,19.16,19.121,19.31389676,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1245,LT01,Vilnius,103,72,'000,,,,,,,,,,,4.684,4.924,7.491,10.494,11.931,13.079,14.178,15.341,16.487,17.677,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1250,MD01,Skopje,103,72,'000,,,,,,,,,,,0.418,0.834,1.075,3.429,3.804,3.653,3.592,3.635,3.311,3.773,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1252,MO01,Casablanca,103,72,'000,,,,,,,,,,,7.690625233,7.872988834,7.830771989,8.449930957,9.354351713,10.33854125,11.20930261,12.103148,12.76133122,13.4564839,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1262,MX01,Mexico City,103,72,'000,,,,,,,,,,,76.49,107.23,143.986,193.622,214.053,259.42,362.763,175.338,248.831,308.096,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1274,MY01,Kuala Lumpur,103,72,'000,,,,,,,,,,,1539.182,1636.639,1741.245,1856.733,1951.554,2063.144,2183.589,2321.754,2275.544,2479.348,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1282,NG01,Lagos,103,72,'000,,,,,,,,,,,9.46,14.679,23.22,40.812,75.83,77.555,98,117,137.0575076,160.9992136,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1292,NL01,Amsterdam,103,72,'000,,,,,,,,,,,35.972,36.566,37.532,38.851,40.563,41.763,42.706,43.724,44.555,43.854,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1293,NL02,Rotterdam,103,72,'000,,,,,,,,,,,39.321,37.7,36.588,35.415,34.24,35,35,36,35.527,35.689,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1302,NO01,Oslo,103,72,'000,,,,,,,,,,,49.447,51.444,53.88,56.275,57.991,59.292,58.132,59.621,60.062,61.965,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1308,NZ01,Auckland,103,72,'000,,,,,,,,,,,17.948,16.41,19.004,21.764,22.308,21.693,20.793,21.081,22.161,22.194,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1315,OO01,Douala,103,72,'000,,,,,,,,,,,8.248,8.691,9.138,9.823,10.193,10.728,11.155,12.129,12.693,13.325,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1322,PH01,Manila,103,72,'000,,,,,,,,,,,720.753,706.174,766.036,849.15,914.033,1003.395,1100.75,1126.39,1226.565,1298.573,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1333,PK01,Karachi,103,72,'000,,,,,,,,,,,597.783,672.461,772.647,791.215,814.365,1004.508,1179.566,1272.786,1389.001,1516.442,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1343,PL01,Warsaw,103,72,'000,,,,,,,,,,,45,48,52,58,63.676,67.988,74.274,78.078,82.363,85.024,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1360,PT01,Lisbon,103,72,'000,,,,,,,,,,,68,69,70,71,72.381,72.088,73,72.939,72.845,72.92,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1365,PU01,Lima,103,72,'000,,,,,,,,,,,46,23.908,28.204,38.891,47.995,65.343,83.671,91.892,105.511,114.044,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1377,QT01,Doha,103,72,'000,,,,,,,,,,,3.749,4.029,7.649,8.525,9.163,9.709,10.02,11.895,13.772,15.971,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1378,RI01,San Jose,103,72,'000,,,,,,,,,,,35.393,41.617,54.301,73.319,75.643,79.583,84.29,85.843,97.342,103.981,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1379,RO01,Bucharest,103,72,'000,,,,,,,,,,,6.412,7.123,11.703,15.123,16.562,17.496,18.172,19.037,19.777,20.329,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1389,RS01,Belgrade,103,72,'000,,,,,,,,,,,3.392,4.744,6.975,9.324,10.118,8.465,8.21,9.103,11.916,14.299,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1418,SA01,Riyadh,103,72,'000,,,,,,,,,,,12,13,15,16,17,18,19,6.340846791,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1431,SE01,Stockholm,103,72,'000,,,,,,,,,,,38.796,44.935,48.311,51.66,53.161,51.681,52.186,52.217,52.539,54.722,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1432,SE02,Gothenburg,103,72,'000,,,,,,,,,,,27,28,29,30,31,31,31,31.456,32.267,32.133,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1441,SK01,Bratislava,103,72,'000,,,,,,,,,,,8.121,8.929,10.277,11.694,10.564,11.5,12.393,13.255,14.56,15.553,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1447,SV01,Ljubljana,103,72,'000,,,,,,,,,,,8.925,9.849,14.218,16.327,17.591,18.25,18.605,18.879,18.853,19.486,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1449,TH01,Bangkok,103,72,'000,,,,,,,,,,,2182.815,2304.689,2344.79,2389.174,2429.977,2516.124,2639.935,2784.388,2981.732,3145.049,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1464,TR01,Istanbul,103,72,'000,,,,,,,,,,,75.873,109.827,129.819,151.524,164.021,175.089,190.905,206.631,223.307,228.618,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1465,TR02,Ankara,103,72,'000,,,,,,,,,,,20.681,26.832,28.859,30.387,31.6,32.841,34.417,36.136,37.499,38,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1480,TU01,Tunis,103,72,'000,,,,,,,,,,,2.218,2.26,2.302,2.473,2.54,2.608,2.823,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1487,TW01,Taipei,103,72,'000,,,,,,,,,,,3243.246,3319.338,3402.977,3482.32,3543.387,3591.796,3657.422,3664.174,3491.638,3426.606,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1493,UA01,Dubai,103,72,'000,,,,,,,,,,,11.679,14.342,16.89,19.73,22.412,25.381,27.631,27,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1494,UA02,Abu Dhabi,103,72,'000,,,,,,,,,,,1.278,1.313,1.888,2.801,3.933,4.716,5.488,6.192,7.294,8.259,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1499,UK01,Kiev,103,72,'000,,,,,,,,,,,76.547,70.159,64.191,60.611,54.096,38.364,34.515,37.396,32.937,29.045,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1513,US20,New York,103,72,'000,,,,,,,,,,,213.921,220.652,249.295,255.343,253.149,377.121,380.483,381.526,443.307,431.647,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1514,US21,Los Angeles,103,72,'000,,,,,,,,,,,170.703,184.443,195.55,209.174,205.304,205.016,209.706,215.269,221.507,219.579,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1515,US22,Chicago,103,72,'000,,,,,,,,,,,150.27,155.07,161.48,167.819,178.077,174.74,177.074,178.614,180.014,181.559,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1516,US23,Houston,103,72,'000,,,,,,,,,,,65.916,72.565,78.488,86.511,90.029,92.072,96.751,99.405,101.57,104.371,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1517,US24,Phoenix,103,72,'000,,,,,,,,,,,99.371,107.619,118.698,126.894,129.856,133.124,137.699,140.336,142.979,146.211,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1518,US25,Philadelphia,103,72,'000,,,,,,,,,,,87.799,91.938,94.936,99.726,99.177,127.39,128.227,129.139,141.471,142.61,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1523,US30,San Francisco,103,72,'000,,,,,,,,,,,90.052,93.087,97.048,101.194,100.437,101.128,101.384,102.643,106.347,106.356,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1533,US40,Boston,103,72,'000,,,,,,,,,,,110.154,113.319,115.22,122.524,125.581,125.868,125.584,103.752,130.595,123.306,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1535,US42,Washington,103,72,'000,,,,,,,,,,,48.077,50.38,50.315,52.494,51.108,48.916,122.963,125.448,125.427,142.975,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1549,US56,Miami,103,72,'000,,,,,,,,,,,109.617,108.524,111.102,114.477,111.935,109.1,114.414,112.737,114.994,115.008,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1558,UY01,Montevideo,103,72,'000,,,,,,,,,,,181.619,205.554,220.338,235.047,264.956,285.705,329.595,360.789,394.057,427.432,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1569,VE01,Caracas,103,72,'000,,,,,,,,,,,78.034,99.511,107.057,128.472,126.528,129.603,131.221,141.747,143.482,146.165,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1591,ZA01,Johannesburg,103,72,'000,,,,,,,,,,,36.562,42.508,46.245,47.333,53.844,50.702,55,61,66,71,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,Motorcycles and Mopeds in Use,1592,ZA02,Cape Town,103,72,'000,,,,,,,,,,,29.42,36.952,42.027,47.817,51.228,51.693,54,58,61,64,,,,,,,,,,,,,,,,,,,,,,,,,,
